timestamp_local,timestamp_epoch_s,x_mg,y_mg,z_mg
2026-09-11 19:39:02.751,1789166342.7517567,-973,28,89
2026-09-11 19:39:02.771,1789166342.7717566,-985,31,64
2026-09-11 19:39:02.791,1789166342.7917566,-972,28,77
2026-09-11 19:39:02.811,1789166342.8117566,-963,25,105
2026-09-11 19:39:02.819,1789166342.8198354,-978,26,83
2026-09-11 19:39:02.839,1789166342.8398354,-978,26,68
2026-09-11 19:39:02.859,1789166342.8598354,-971,30,74
2026-09-11 19:39:02.879,1789166342.8798354,-966,34,90
2026-09-11 19:39:02.899,1789166342.8998353,-973,32,95
2026-09-11 19:39:02.919,1789166342.9198353,-979,27,93
2026-09-11 19:39:02.939,1789166342.9398353,-976,26,92
2026-09-11 19:39:02.959,1789166342.9598355,-973,32,87
2026-09-11 19:39:02.979,1789166342.9798355,-966,31,89
2026-09-11 19:39:02.999,1789166342.9998355,-967,27,88
2026-09-11 19:39:03.019,1789166343.0198355,-969,24,89
2026-09-11 19:39:03.039,1789166343.0398355,-968,31,91
2026-09-11 19:39:03.059,1789166343.0598354,-969,29,85
2026-09-11 19:39:03.079,1789166343.0798354,-967,26,99
2026-09-11 19:39:03.099,1789166343.0998354,-973,28,96
2026-09-11 19:39:03.119,1789166343.1198354,-973,32,104
2026-09-11 19:39:03.139,1789166343.1398354,-975,29,104
2026-09-11 19:39:03.159,1789166343.1598353,-975,28,96
2026-09-11 19:39:03.179,1789166343.1798353,-968,29,94
2026-09-11 19:39:03.199,1789166343.1998355,-966,31,98
2026-09-11 19:39:03.219,1789166343.2198355,-967,31,102
2026-09-11 19:39:03.239,1789166343.2398355,-971,30,100
2026-09-11 19:39:03.259,1789166343.2598355,-969,32,102
2026-09-11 19:39:03.279,1789166343.2798355,-971,31,102
2026-09-11 19:39:03.299,1789166343.2998354,-973,34,103
2026-09-11 19:39:03.319,1789166343.3198354,-975,32,107
2026-09-11 19:39:03.339,1789166343.3398354,-975,30,124
2026-09-11 19:39:03.359,1789166343.3598354,-993,32,93
2026-09-11 19:39:03.379,1789166343.3798354,-982,29,105
2026-09-11 19:39:03.399,1789166343.3998353,-971,25,116
2026-09-11 19:39:03.419,1789166343.4198353,-975,30,98
